task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
538	79/90e75f	1517075	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M45MK)	COMPLETED	0	2025-06-11 17:23:31.106	935ms	21ms	121.6%	2.9 MB	3.9 MB	130.6 KB	905 B
539	03/a88635	1517511	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M45MK)	COMPLETED	0	2025-06-11 17:23:32.061	2.9s	1s	267.7%	356 MB	24.9 GB	379 MB	265.3 MB
541	6e/e6e3d5	1518416	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M45MP)	COMPLETED	0	2025-06-11 17:23:34.118	1.3s	19ms	99.2%	2.8 MB	3.9 MB	130.6 KB	904 B
542	83/d4d2ce	1519024	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M45MK)	COMPLETED	0	2025-06-11 17:23:34.984	2.4s	1s	93.8%	12.4 MB	19.9 MB	8 MB	27.2 KB
540	c9/8bc611	1517512	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M45MK)	COMPLETED	0	2025-06-11 17:23:32.066	7.2s	6s	224.5%	1013.9 MB	6.5 GB	118.8 MB	6.5 MB
543	1f/b19fc8	1519719	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M45MP)	COMPLETED	0	2025-06-11 17:23:37.385	3.7s	2s	291.5%	407.6 MB	28.4 GB	486.3 MB	341.6 MB
545	da/66e516	1520827	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M45MP)	COMPLETED	0	2025-06-11 17:23:41.077	2.4s	1s	95.4%	12.3 MB	19.9 MB	8 MB	18 KB
544	69/379f75	1520278	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M45MP)	COMPLETED	0	2025-06-11 17:23:39.298	8.9s	6s	205.3%	1.2 GB	6.8 GB	149.7 MB	6.5 MB
546	50/d9e234	1521783	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M46MK)	COMPLETED	0	2025-06-11 17:24:47.309	1.5s	20ms	122.8%	2.9 MB	3.9 MB	130.6 KB	905 B
547	73/f3c798	1522327	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M46MK)	COMPLETED	0	2025-06-11 17:24:48.787	3.4s	2s	273.9%	403 MB	28.4 GB	427.5 MB	300.4 MB
549	dd/c5f5c6	1523536	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M46MK)	COMPLETED	0	2025-06-11 17:24:52.229	2.5s	1s	94.7%	12.2 MB	19.9 MB	8 MB	18 KB
548	7f/625042	1522326	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M46MK)	COMPLETED	0	2025-06-11 17:24:48.783	7.9s	6s	237.9%	1.2 GB	6.4 GB	132.2 MB	6.6 MB
550	98/5afb2e	1524344	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M46MP)	COMPLETED	0	2025-06-11 17:25:59.852	1.5s	18ms	123.4%	2.9 MB	3.9 MB	130.6 KB	905 B
551	13/9056d8	1524780	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M46MP)	COMPLETED	0	2025-06-11 17:26:01.352	3.4s	2s	244.4%	392.7 MB	28.4 GB	415.6 MB	287.3 MB
553	57/bc8eca	1525989	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M46MP)	COMPLETED	0	2025-06-11 17:26:04.766	2.3s	0ms	95.9%	12.3 MB	19.9 MB	8 MB	31 KB
552	d5/0e6a2e	1524779	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M46MP)	COMPLETED	0	2025-06-11 17:26:01.347	7.8s	5s	235.9%	781.1 MB	6.4 GB	133.2 MB	6.1 MB
554	61/8a1229	1526799	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M47MK)	COMPLETED	0	2025-06-11 17:27:16.558	996ms	16ms	67.8%	2.8 MB	3.9 MB	130.6 KB	904 B
556	17/b9f39a	1527344	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M47MK)	COMPLETED	0	2025-06-11 17:27:17.572	3s	2s	264.2%	409.9 MB	28.4 GB	436.3 MB	305.6 MB
557	29/6e15e2	1528477	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M47MP)	COMPLETED	0	2025-06-11 17:27:19.820	1.3s	19ms	155.0%	2.8 MB	3.9 MB	130.6 KB	905 B
558	dc/097a48	1528862	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M47MK)	COMPLETED	0	2025-06-11 17:27:20.574	2.5s	0ms	94.4%	12.1 MB	19.9 MB	8 MB	18.9 KB
555	84/cc049e	1527345	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M47MK)	COMPLETED	0	2025-06-11 17:27:17.576	7.3s	5s	235.3%	909.1 MB	6.5 GB	135.8 MB	6.5 MB
560	3a/7de0d4	1529571	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M47MP)	COMPLETED	0	2025-06-11 17:27:23.097	3.8s	2s	268.0%	394 MB	28.4 GB	522.8 MB	363.5 MB
561	0a/5c2388	1530790	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M47MP)	COMPLETED	0	2025-06-11 17:27:26.900	2.4s	1s	95.1%	12.2 MB	19.9 MB	8 MB	15.8 KB
559	df/e70c70	1530214	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M47MP)	COMPLETED	0	2025-06-11 17:27:24.903	9s	6s	232.0%	1.2 GB	6.3 GB	164.2 MB	6.2 MB
562	af/a40ae8	1531949	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M48MK)	COMPLETED	0	2025-06-11 17:28:25.330	909ms	18ms	95.6%	2.9 MB	3.9 MB	130.6 KB	904 B
563	eb/d22a50	1532392	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M48MK)	COMPLETED	0	2025-06-11 17:28:26.261	2.9s	2s	265.6%	399.5 MB	28.4 GB	410.4 MB	290.1 MB
565	84/a7ff65	1533603	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M48MK)	COMPLETED	0	2025-06-11 17:28:29.218	1.8s	0ms	91.9%	12.3 MB	19.9 MB	8 MB	18 KB
566	27/626ce3	1533906	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M48MP)	COMPLETED	0	2025-06-11 17:28:29.720	1.3s	17ms	133.9%	2.9 MB	3.9 MB	130.6 KB	905 B
564	b2/760363	1532391	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M48MK)	COMPLETED	0	2025-06-11 17:28:26.257	7.3s	6s	224.2%	1015.8 MB	6.5 GB	125.3 MB	6.6 MB
568	37/482ea5	1535303	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M48MP)	COMPLETED	0	2025-06-11 17:28:33.522	3.9s	3s	292.3%	404.9 MB	28.4 GB	711.2 MB	500.1 MB
569	98/4f0253	1536225	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M48MP)	COMPLETED	0	2025-06-11 17:28:37.458	2.5s	0ms	95.7%	12.3 MB	19.9 MB	8 MB	23.6 KB
567	1b/95c3f4	1534603	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M48MP)	COMPLETED	0	2025-06-11 17:28:31.084	9.8s	7s	222.5%	1.3 GB	6.5 GB	216 MB	6.3 MB
570	ce/39a879	1536903	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M49MK)	COMPLETED	0	2025-06-11 17:29:17.473	968ms	20ms	92.3%	3 MB	3.9 MB	130.6 KB	904 B
572	7d/5dc1d0	1537444	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M49MK)	COMPLETED	0	2025-06-11 17:29:18.460	2.7s	1s	262.0%	147.6 MB	10.7 GB	343.5 MB	241.9 MB
574	be/14463a	1538707	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M49MP)	COMPLETED	0	2025-06-11 17:29:21.381	1s	17ms	138.9%	2.9 MB	3.9 MB	130.6 KB	905 B
573	66/a156da	1538658	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M49MK)	COMPLETED	0	2025-06-11 17:29:21.170	1.9s	0ms	95.5%	12.2 MB	19.9 MB	8 MB	13.4 KB
571	c9/716289	1537445	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M49MK)	COMPLETED	0	2025-06-11 17:29:18.465	7.1s	6s	208.8%	1 GB	6.6 GB	106.7 MB	6.4 MB
577	e0/85ce0a	1540242	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M50MK)	COMPLETED	0	2025-06-11 17:29:25.126	996ms	17ms	103.4%	3.1 MB	3.9 MB	130.6 KB	905 B
576	15/f31699	1539694	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M49MP)	COMPLETED	0	2025-06-11 17:29:23.120	3.5s	2s	305.4%	396 MB	28.4 GB	624.6 MB	439.8 MB
581	e1/8b0742	1542099	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M50MP)	COMPLETED	0	2025-06-11 17:29:28.632	910ms	19ms	90.5%	2.9 MB	3.9 MB	130.6 KB	904 B
579	ac/e482a8	1541473	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M50MK)	COMPLETED	0	2025-06-11 17:29:26.626	8.2s	6s	215.8%	1.2 GB	6.5 GB	159.8 MB	6.6 MB
575	ee/e89ceb	1540860	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M49MP)	COMPLETED	0	2025-06-11 17:29:25.620	9.2s	7s	201.9%	1.2 GB	6.7 GB	189.8 MB	6.4 MB
580	89/ab5817	1543205	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M49MP)	COMPLETED	0	2025-06-11 17:29:34.858	1.9s	1s	94.4%	12.3 MB	19.9 MB	8.1 MB	45.8 KB
578	16/10198c	1543182	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M50MK)	COMPLETED	0	2025-06-11 17:29:34.819	3.2s	2s	278.7%	399.1 MB	28.4 GB	524.7 MB	369.9 MB
582	2b/8efe5f	1544077	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M50MP)	COMPLETED	0	2025-06-11 17:29:36.808	3.2s	2s	265.1%	389.7 MB	28.4 GB	548.3 MB	385.7 MB
584	95/0e4a26	1545474	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M50MK)	COMPLETED	0	2025-06-11 17:29:40.035	1.9s	1s	94.1%	12.2 MB	19.9 MB	8 MB	30 KB
586	a1/6d2be7	1545962	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_SUMMARY_STD (cutadapt_standard)	COMPLETED	0	2025-06-11 17:29:41.059	2.6s	0ms	65.1%	7.5 MB	30.6 MB	1.2 MB	3.7 KB
585	c6/1313c1	1546503	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M50MP)	COMPLETED	0	2025-06-11 17:29:41.940	1.9s	1s	94.8%	12.3 MB	19.9 MB	8 MB	13.4 KB
583	68/6272d6	1544735	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M50MP)	COMPLETED	0	2025-06-11 17:29:38.042	8.2s	6s	231.0%	1.2 GB	6.5 GB	167.5 MB	6.3 MB
587	43/18d010	1547193	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_SUMMARY_DOUBLEPRIMER (cutadapt_doubleprimer)	COMPLETED	0	2025-06-11 17:29:43.934	3.2s	0ms	67.4%	11.5 MB	37.6 MB	1 MB	3.1 KB
590	da/faaa0c	1548807	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_SUMMARY_MERGE ([cutadapt_standard_summary.tsv, cutadapt_doubleprimer_summary.tsv])	COMPLETED	0	2025-06-11 17:29:47.158	4.1s	0ms	5925.0%	3.3 MB	4.4 MB	6 MB	6.1 KB
588	aa/2ad935	1547741	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_QUALITY1 (FW)	COMPLETED	0	2025-06-11 17:29:45.325	1m 39s	1m 35s	122.6%	2 GB	70.8 GB	52.6 MB	10.1 MB
591	f9/e9ebb3	1552278	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:TRUNCLEN (FW)	COMPLETED	0	2025-06-11 17:31:24.618	3.8s	2s	1232.5%	17.3 MB	49.1 MB	21.3 MB	428 B
589	78/14e167	1547735	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_QUALITY1 (RV)	COMPLETED	0	2025-06-11 17:29:45.316	1m 52s	1m 48s	119.8%	2 GB	70.8 GB	60.9 MB	18.5 MB
592	c5/51fc5d	1553088	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:TRUNCLEN (RV)	COMPLETED	0	2025-06-11 17:31:37.067	3.8s	1s	1233.8%	15.9 MB	49.1 MB	21.3 MB	426 B
601	7d/8d18fe	1553757	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K21MK)	COMPLETED	0	2025-06-11 17:31:40.957	11.5s	8s	286.8%	735.3 MB	53.3 GB	40.5 MB	5.5 KB
667	aa/1d9648	1553738	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M49MP)	COMPLETED	0	2025-06-11 17:31:40.921	13s	10s	248.1%	741.1 MB	53.3 GB	40.5 MB	5.5 KB
621	d6/e902eb	1555225	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K57MK)	COMPLETED	0	2025-06-11 17:31:52.481	11.6s	8s	288.7%	741.1 MB	53.3 GB	40.5 MB	5.5 KB
623	73/79dee0	1555575	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K60MK)	COMPLETED	0	2025-06-11 17:31:53.904	12s	9s	261.7%	717.7 MB	53.3 GB	40.5 MB	5.5 KB
607	60/c62190	1556777	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K34MK)	COMPLETED	0	2025-06-11 17:32:04.045	11.4s	8s	286.3%	741 MB	53.3 GB	40.5 MB	5.5 KB
633	b0/ee9584	1557123	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K9MK)	COMPLETED	0	2025-06-11 17:32:05.904	11.7s	8s	261.2%	727 MB	53.3 GB	40.5 MB	5.5 KB
593	48/f2d847	1558383	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K10MK)	COMPLETED	0	2025-06-11 17:32:15.431	11.6s	8s	288.7%	739.3 MB	53.3 GB	40.5 MB	5.5 KB
599	ba/9a6fec	1558734	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K17MK)	COMPLETED	0	2025-06-11 17:32:17.621	11.8s	8s	282.7%	693.8 MB	53.3 GB	40.5 MB	5.5 KB
604	e9/ad58e6	1559859	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K28MK)	COMPLETED	0	2025-06-11 17:32:26.997	11.3s	8s	290.4%	739.1 MB	53.3 GB	40.5 MB	5.5 KB
606	58/7d24ce	1560248	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K33MK)	COMPLETED	0	2025-06-11 17:32:29.393	12s	8s	276.3%	739.1 MB	53.3 GB	40.5 MB	6.6 KB
630	8a/eb5e8c	1561429	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K73MK)	COMPLETED	0	2025-06-11 17:32:38.339	11.4s	8s	286.3%	737.1 MB	53.3 GB	40.5 MB	5.5 KB
596	2b/1e91fd	1562087	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K13MK)	COMPLETED	0	2025-06-11 17:32:41.442	12.3s	9s	264.6%	739.3 MB	53.3 GB	40.5 MB	5.5 KB
594	39/45cda7	1562946	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K11MK)	COMPLETED	0	2025-06-11 17:32:49.781	11.8s	8s	268.2%	739.1 MB	53.4 GB	40.5 MB	5.5 KB
619	08/6c4fbf	1563671	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K55MK)	COMPLETED	0	2025-06-11 17:32:53.752	11.4s	8s	290.0%	739 MB	53.3 GB	40.5 MB	5.5 KB
602	50/c70334	1564504	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K23MK)	COMPLETED	0	2025-06-11 17:33:01.562	12.3s	9s	269.3%	739.4 MB	53.3 GB	40.5 MB	5.5 KB
605	c3/579e21	1565280	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K31MK)	COMPLETED	0	2025-06-11 17:33:05.147	11.5s	8s	281.3%	737.4 MB	53.3 GB	40.5 MB	6.7 KB
611	22/c2a67e	1566239	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K3MK)	COMPLETED	0	2025-06-11 17:33:13.846	11.7s	8s	282.7%	744.4 MB	53.3 GB	40.5 MB	5.5 KB
600	e6/026d23	1566862	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K18MK)	COMPLETED	0	2025-06-11 17:33:16.698	12.6s	9s	230.1%	740.9 MB	53.3 GB	40.5 MB	5.5 KB
636	1a/d33750	1567828	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M16MK)	COMPLETED	0	2025-06-11 17:33:25.512	11.7s	8s	282.3%	695.8 MB	53.3 GB	40.5 MB	5.3 KB
627	02/21698a	1568552	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K6MK)	COMPLETED	0	2025-06-11 17:33:29.272	12.4s	9s	249.3%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
631	5b/a058a8	1569514	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K75MK)	COMPLETED	0	2025-06-11 17:33:37.228	12.2s	9s	270.1%	737.2 MB	53.3 GB	40.5 MB	5.5 KB
635	06/eb26df	1570238	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M13MK)	COMPLETED	0	2025-06-11 17:33:41.663	12.8s	9s	262.9%	741 MB	53.3 GB	40.5 MB	5.6 KB
629	22/63ceff	1571122	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K72MK)	COMPLETED	0	2025-06-11 17:33:49.461	11.8s	8s	282.8%	739.3 MB	53.4 GB	40.5 MB	5.5 KB
668	cd/e690fb	1572056	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M50MK)	COMPLETED	0	2025-06-11 17:33:54.495	11.3s	8s	289.5%	741.1 MB	53.3 GB	40.5 MB	6 KB
628	87/316f37	1572938	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K70MK)	COMPLETED	0	2025-06-11 17:34:01.227	11.3s	8s	289.8%	737.3 MB	53.3 GB	40.5 MB	5.5 KB
617	d0/e1fb57	1573712	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K49MK)	COMPLETED	0	2025-06-11 17:34:05.845	11.3s	8s	289.3%	737.1 MB	53.3 GB	40.5 MB	5.5 KB
614	07/277b8f	1574520	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K43MK)	COMPLETED	0	2025-06-11 17:34:12.582	11.5s	8s	273.1%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
616	e9/9a1479	1575269	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K48MK)	COMPLETED	0	2025-06-11 17:34:17.179	12.2s	9s	269.9%	737.4 MB	53.3 GB	40.5 MB	5.5 KB
656	06/963469	1576151	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M37MK)	COMPLETED	0	2025-06-11 17:34:24.128	11.4s	8s	289.9%	735.3 MB	53.3 GB	40.5 MB	7 KB
626	5d/268ee3	1576930	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K69MK)	COMPLETED	0	2025-06-11 17:34:29.392	12.1s	8s	253.9%	739.3 MB	53.4 GB	40.5 MB	5.5 KB
641	28/b9910b	1577762	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M20MP)	COMPLETED	0	2025-06-11 17:34:35.555	12.1s	8s	274.6%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
648	d5/33e9c4	1578519	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M28MP)	COMPLETED	0	2025-06-11 17:34:41.488	11.9s	8s	279.9%	739.2 MB	53.4 GB	40.5 MB	5.5 KB
618	ff/da69d2	1579422	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K52MK)	COMPLETED	0	2025-06-11 17:34:47.637	12s	8s	256.5%	737.4 MB	53.3 GB	40.5 MB	5.5 KB
644	b9/453904	1580151	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M23MK)	COMPLETED	0	2025-06-11 17:34:53.386	11.4s	8s	278.5%	735.2 MB	53.3 GB	40.5 MB	5.5 KB
643	96/638f93	1581010	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M21MP)	COMPLETED	0	2025-06-11 17:34:59.636	11.4s	8s	290.0%	735.3 MB	53.3 GB	40.5 MB	5.5 KB
610	3d/d3bbcd	1581763	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K39MK)	COMPLETED	0	2025-06-11 17:35:04.802	11.3s	8s	287.5%	739.3 MB	53.3 GB	40.5 MB	5.5 KB
620	dd/68bda4	1582540	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K56MK)	COMPLETED	0	2025-06-11 17:35:11.057	11.3s	8s	290.3%	737.2 MB	53.3 GB	40.5 MB	5.5 KB
640	ce/24199a	1583293	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M20MK)	COMPLETED	0	2025-06-11 17:35:16.153	12.1s	9s	247.7%	735.4 MB	53.3 GB	40.5 MB	5.5 KB
595	37/d9f82b	1584123	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K12MK)	COMPLETED	0	2025-06-11 17:35:22.342	12.3s	9s	259.5%	739.3 MB	53.3 GB	40.5 MB	9 KB
597	4b/f54342	1584931	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K14MK)	COMPLETED	0	2025-06-11 17:35:28.302	12.5s	10s	244.0%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
603	be/bd2346	1585740	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K24MK)	COMPLETED	0	2025-06-11 17:35:34.613	11.6s	8s	272.1%	723.7 MB	53.3 GB	40.5 MB	5.4 KB
638	ca/387364	1586572	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M19MP)	COMPLETED	0	2025-06-11 17:35:40.768	11.3s	8s	282.9%	737.2 MB	53.3 GB	40.5 MB	5.5 KB
613	4a/cb240f	1587348	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K42MK)	COMPLETED	0	2025-06-11 17:35:46.175	12s	9s	263.9%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
639	ba/f22f5e	1588178	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M1MP)	COMPLETED	0	2025-06-11 17:35:52.046	12.3s	9s	239.0%	739.4 MB	53.3 GB	40.5 MB	5.5 KB
625	db/6e954c	1588958	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (K67MK)	COMPLETED	0	2025-06-11 17:35:58.208	12.4s	9s	260.5%	737.4 MB	53.3 GB	40.5 MB	5.4 KB
650	d1/39f77f	1589767	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M30MP)	COMPLETED	0	2025-06-11 17:36:04.370	12.5s	10s	250.8%	737.1 MB	53.3 GB	40.5 MB	5.5 KB
646	91/a88f00	1590650	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M25MP)	COMPLETED	0	2025-06-11 17:36:10.592	12s	8s	262.1%	739.3 MB	53.3 GB	40.5 MB	5.5 KB
651	66/56254c	1591407	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M31MK)	COMPLETED	0	2025-06-11 17:36:16.884	12.6s	9s	254.1%	739.4 MB	53.3 GB	40.5 MB	5.5 KB
654	15/668728	1592212	NFCORE_AMPLISEQ:AMPLISEQ:DADA2_PREPROCESSING:DADA2_FILTNTRIM (M34MK)	COMPLETED	0	2025-06-11 17:36:22.589	11.4s	8s	284.7%	739.2 MB	53.3 GB	40.5 MB	5.5 KB
